checkin_id,user_id,venue_id,venue_name,venue_category,latitude,longitude,timestamp,crowd_density,avg_dwell_minutes,day_of_week,hour_of_day,is_weekend,weather_condition,user_age_group,user_preference,visit_frequency,user_engagement_score,venue_popularity_score,event_type,user_status,recommended_venue
CHK0123,USR0066,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/18/2024 03:15:31 PM,28,58,Thursday,15,0,Rainy,25-34,Business,High,40,50,Morning Workout,Returning,Recommend Greenfield Gym
CHK0124,USR0019,VEN008,City Mall,Mall,40.7261,-74.007,04/02/2024 04:57:51 PM,72,119,Tuesday,16,0,Sunny,45+,Food,Medium,76,69,Lunch Rush,Returning,Recommend Downtown Food Court
CHK0125,USR0078,VEN008,City Mall,Mall,40.7261,-74.007,04/14/2024 08:19:40 PM,13,60,Sunday,20,1,Rainy,45+,Shopping,High,40,50,Weekend Party,New,Recommend Downtown Food Court
CHK0126,USR0180,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/19/2024 08:06:15 PM,81,88,Friday,20,0,Sunny,45+,Music,High,59,78,Lunch Rush,New,Recommend Downtown Food Court
CHK0127,USR0191,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/03/2024 08:42:25 PM,25,50,Sunday,20,1,Clear,25-34,Food,Low,40,50,Networking Event,Returning,Recommend Riverwalk Park
CHK0128,USR0091,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/17/2024 11:53:57 PM,78,111,Friday,23,0,Rainy,18-24,Business,Medium,67,69,Live Music,Returning,Recommend Harborview Bar
CHK0129,USR0036,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/21/2024 12:16:43 PM,80,58,Tuesday,12,0,Cloudy,35-44,Business,Medium,42,76,Dinner Special,Returning,Recommend Downtown Food Court
CHK0130,USR0024,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/20/2024 09:19:50 PM,59,79,Monday,21,0,Sunny,45+,Music,Medium,48,72,Happy Hour,New,Recommend Metro Nightclub
CHK0131,USR0136,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,04/11/2024 06:11:12 PM,42,54,Thursday,18,0,Clear,25-34,Fitness,Medium,40,50,Morning Workout,Returning,Recommend Riverwalk Park
CHK0132,USR0192,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/04/2024 04:16:58 PM,45,186,Thursday,16,0,Cloudy,45+,Food,Medium,79,64,Business Meetup,New,Recommend Central Coffee House
CHK0133,USR0173,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/15/2024 06:04:09 PM,41,127,Friday,18,0,Cloudy,18-24,Social,Medium,61,67,Live Music,Returning,Recommend Metro Nightclub
CHK0134,USR0173,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/11/2024 12:50:25 PM,79,37,Saturday,12,1,Clear,18-24,Social,Medium,40,65,Dinner Special,Returning,Recommend Seaside Restaurant
CHK0135,USR0144,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/14/2024 09:40:23 AM,35,63,Tuesday,9,0,Clear,45+,Social,Medium,40,50,Morning Workout,New,Recommend Riverwalk Park
CHK0136,USR0105,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/18/2024 03:04:40 PM,74,98,Saturday,15,1,Cloudy,35-44,Music,Medium,77,69,Live Music,New,Recommend Metro Nightclub
CHK0137,USR0138,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/18/2024 04:02:19 AM,19,89,Monday,4,0,Rainy,35-44,Business,High,40,50,Live Music,New,Recommend Metro Nightclub
CHK0138,USR0187,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/19/2024 10:42:47 AM,27,30,Friday,10,0,Cloudy,35-44,Food,High,40,50,Lunch Rush,Returning,Recommend TechHub Coworking
CHK0139,USR0177,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/23/2024 01:53:31 PM,63,41,Tuesday,13,0,Sunny,18-24,Business,Medium,40,67,Morning Workout,New,Recommend TechHub Coworking
CHK0140,USR0166,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/28/2024 05:15:54 PM,49,97,Thursday,17,0,Sunny,25-34,Business,Low,58,65,Weekend Party,New,Recommend Metro Nightclub
CHK0141,USR0055,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/08/2024 05:12:07 PM,39,89,Friday,17,0,Rainy,35-44,Shopping,Low,51,60,Concert,New,Recommend Metro Nightclub
CHK0142,USR0196,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/03/2024 07:21:15 AM,24,40,Sunday,7,1,Rainy,18-24,Nightlife,Medium,40,56,Morning Workout,New,Recommend Greenfield Gym
CHK0143,USR0153,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/27/2024 02:52:55 PM,67,122,Wednesday,14,0,Clear,25-34,Food,High,68,79,Business Meetup,New,Recommend Central Coffee House
CHK0144,USR0007,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/05/2024 11:09:08 PM,89,121,Friday,23,0,Sunny,25-34,Business,Medium,70,76,Live Music,Returning,Recommend Harborview Bar
CHK0145,USR0033,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/02/2024 09:50:15 AM,85,51,Saturday,9,1,Sunny,45+,Music,Medium,49,83,Business Meetup,New,Recommend TechHub Coworking
CHK0146,USR0116,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/07/2024 10:04:30 AM,31,30,Tuesday,10,0,Sunny,45+,Social,High,40,50,Dinner Special,Returning,Recommend Seaside Restaurant
CHK0147,USR0118,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/29/2024 06:02:46 PM,32,142,Friday,18,0,Cloudy,45+,Nightlife,Medium,58,52,Live Music,New,Recommend Central Coffee House
CHK0148,USR0114,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/08/2024 11:54:25 PM,100,159,Friday,23,0,Sunny,25-34,Shopping,Medium,94,81,Happy Hour,New,Recommend Harborview Bar
CHK0149,USR0183,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/11/2024 06:09:04 PM,34,68,Monday,18,0,Clear,18-24,Fitness,Medium,40,57,Live Music,Returning,Recommend Metro Nightclub
CHK0150,USR0180,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/18/2024 11:33:18 PM,40,91,Thursday,23,0,Sunny,45+,Music,High,43,59,Live Music,New,Recommend Metro Nightclub
CHK0151,USR0059,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/23/2024 09:49:35 PM,73,116,Thursday,21,0,Cloudy,35-44,Shopping,Low,62,80,Happy Hour,New,Recommend Metro Nightclub
CHK0152,USR0066,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/13/2024 06:25:26 PM,55,36,Saturday,18,1,Cloudy,25-34,Business,High,40,62,Lunch Rush,Returning,Recommend Seaside Restaurant
CHK0153,USR0191,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/20/2024 08:30:04 PM,92,123,Wednesday,20,0,Clear,25-34,Food,Low,74,84,Concert,Returning,Recommend Metro Nightclub
CHK0154,USR0171,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/17/2024 07:37:35 PM,86,93,Sunday,19,1,Sunny,45+,Nightlife,Medium,56,76,Live Music,Returning,Recommend Metro Nightclub
CHK0155,USR0169,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/07/2024 08:38:19 PM,30,22,Thursday,20,0,Sunny,45+,Food,Medium,40,54,Dinner Special,Returning,Recommend Seaside Restaurant
CHK0156,USR0058,VEN008,City Mall,Mall,40.7261,-74.007,03/29/2024 06:22:54 PM,56,101,Friday,18,0,Sunny,18-24,Fitness,Low,54,64,Weekend Party,New,Recommend Downtown Food Court
CHK0157,USR0169,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/11/2024 08:52:39 PM,34,24,Saturday,20,1,Sunny,45+,Food,Medium,40,54,Dinner Special,Returning,Recommend Seaside Restaurant
CHK0158,USR0037,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/04/2024 07:44:48 AM,72,73,Monday,7,0,Sunny,45+,Food,Medium,54,65,Networking Event,New,Recommend Riverwalk Park
CHK0159,USR0056,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/24/2024 01:09:47 PM,88,70,Friday,13,0,Sunny,25-34,Coffee,Medium,59,76,Concert,Returning,Recommend Greenfield Gym
CHK0160,USR0153,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/23/2024 01:10:23 PM,79,51,Tuesday,13,0,Sunny,25-34,Food,High,46,76,Retail Promotion,New,Recommend Seaside Restaurant
CHK0161,USR0109,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/07/2024 02:48:39 PM,32,94,Thursday,14,0,Clear,25-34,Music,High,46,52,Live Music,Returning,Recommend Metro Nightclub
CHK0162,USR0073,VEN008,City Mall,Mall,40.7261,-74.007,05/17/2024 02:17:13 PM,71,109,Friday,14,0,Cloudy,18-24,Nightlife,Low,67,71,Retail Promotion,New,Recommend Downtown Food Court
CHK0163,USR0053,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/02/2024 02:19:02 PM,57,57,Thursday,14,0,Clear,18-24,Shopping,High,42,60,Concert,Returning,Recommend Greenfield Gym
CHK0164,USR0111,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/28/2024 06:48:16 PM,77,84,Thursday,18,0,Clear,35-44,Music,Low,62,68,Networking Event,New,Recommend Riverwalk Park
CHK0165,USR0019,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/17/2024 09:45:14 AM,85,38,Sunday,9,1,Sunny,45+,Food,Medium,48,80,Business Meetup,Returning,Recommend TechHub Coworking
CHK0166,USR0104,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/06/2024 01:29:58 PM,86,47,Wednesday,13,0,Clear,35-44,Food,Medium,59,79,Dinner Special,Returning,Recommend Seaside Restaurant
CHK0167,USR0177,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/07/2024 10:01:20 AM,50,28,Sunday,10,1,Clear,18-24,Business,Medium,40,62,Dinner Special,New,Recommend Seaside Restaurant
CHK0168,USR0080,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/12/2024 05:06:15 PM,36,101,Tuesday,17,0,Sunny,45+,Music,Medium,43,54,Concert,Returning,Recommend Metro Nightclub
CHK0169,USR0199,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/29/2024 04:10:04 PM,66,120,Friday,16,0,Sunny,35-44,Fitness,High,64,66,Concert,Returning,Recommend Metro Nightclub
CHK0170,USR0051,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/14/2024 09:52:41 PM,87,122,Sunday,21,1,Cloudy,45+,Nightlife,Medium,71,79,Weekend Party,Returning,Recommend Metro Nightclub
CHK0171,USR0119,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/17/2024 07:48:41 AM,85,47,Friday,7,0,Clear,25-34,Business,Low,48,82,Lunch Rush,New,Recommend TechHub Coworking
CHK0172,USR0161,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/14/2024 01:59:56 PM,65,48,Tuesday,13,0,Sunny,35-44,Food,Medium,46,73,Morning Workout,New,Recommend Greenfield Gym
CHK0173,USR0091,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/20/2024 05:30:28 PM,44,73,Wednesday,17,0,Sunny,18-24,Business,Medium,40,52,Weekend Party,Returning,Recommend Metro Nightclub
CHK0174,USR0024,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/10/2024 08:28:02 AM,9,155,Sunday,8,1,Clear,45+,Music,Medium,56,50,Live Music,New,Recommend Central Coffee House
CHK0175,USR0116,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/16/2024 02:29:37 PM,80,41,Thursday,14,0,Sunny,45+,Social,High,40,70,Weekend Party,Returning,Recommend Greenfield Gym
CHK0176,USR0088,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/23/2024 09:38:30 AM,55,53,Thursday,9,0,Sunny,35-44,Fitness,High,40,60,Weekend Party,Returning,Recommend Greenfield Gym
CHK0177,USR0157,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/04/2024 09:02:15 PM,95,102,Saturday,21,1,Cloudy,18-24,Social,Low,81,91,Happy Hour,New,Recommend Metro Nightclub
CHK0178,USR0162,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/16/2024 09:18:24 AM,78,58,Tuesday,9,0,Sunny,45+,Coffee,Medium,45,73,Lunch Rush,Returning,Recommend TechHub Coworking
CHK0179,USR0155,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/09/2024 04:35:43 PM,69,145,Saturday,16,1,Sunny,18-24,Food,Medium,70,74,Weekend Party,New,Recommend Metro Nightclub
CHK0180,USR0170,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/12/2024 07:42:09 AM,80,60,Friday,7,0,Rainy,35-44,Shopping,High,52,68,Morning Workout,New,Recommend TechHub Coworking
CHK0181,USR0033,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/17/2024 02:05:19 PM,39,23,Sunday,14,1,Sunny,45+,Music,Medium,40,61,Lunch Rush,New,Recommend Seaside Restaurant
CHK0182,USR0055,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/12/2024 02:27:32 PM,61,201,Tuesday,14,0,Sunny,35-44,Shopping,Low,85,74,Business Meetup,New,Recommend Central Coffee House
CHK0183,USR0198,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/02/2024 02:08:09 PM,59,95,Thursday,14,0,Clear,18-24,Fitness,High,48,66,Live Music,Returning,Recommend Metro Nightclub
CHK0184,USR0042,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/07/2024 06:21:56 AM,13,195,Tuesday,6,0,Cloudy,35-44,Coffee,Medium,65,50,Networking Event,Returning,Recommend Central Coffee House
CHK0185,USR0174,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/28/2024 02:51:57 PM,40,40,Tuesday,14,0,Clear,25-34,Business,High,40,51,Business Meetup,Returning,Recommend TechHub Coworking
CHK0186,USR0121,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/26/2024 06:48:47 PM,59,83,Friday,18,0,Cloudy,45+,Shopping,Medium,46,68,Happy Hour,Returning,Recommend Downtown Food Court
CHK0187,USR0136,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/17/2024 07:36:28 PM,85,94,Wednesday,19,0,Sunny,25-34,Fitness,Medium,65,79,Happy Hour,Returning,Recommend Downtown Food Court
CHK0188,USR0096,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/21/2024 05:51:38 PM,61,42,Thursday,17,0,Clear,45+,Social,Medium,40,63,Retail Promotion,Returning,Recommend Seaside Restaurant
CHK0189,USR0116,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/14/2024 03:33:54 PM,69,196,Thursday,15,0,Clear,45+,Social,High,83,72,Live Music,Returning,Recommend Central Coffee House
CHK0190,USR0007,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/19/2024 04:05:58 PM,56,192,Tuesday,16,0,Clear,25-34,Business,Medium,78,74,Business Meetup,Returning,Recommend Central Coffee House
CHK0191,USR0082,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/07/2024 12:23:15 PM,96,46,Thursday,12,0,Sunny,45+,Music,Low,50,75,Lunch Rush,New,Recommend Seaside Restaurant
CHK0192,USR0036,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/23/2024 06:09:08 PM,54,81,Thursday,18,0,Clear,35-44,Business,Medium,46,70,Networking Event,Returning,Recommend Metro Nightclub
CHK0193,USR0187,VEN008,City Mall,Mall,40.7261,-74.007,04/27/2024 04:57:05 PM,89,112,Saturday,16,1,Clear,35-44,Food,High,75,87,Retail Promotion,Returning,Recommend Downtown Food Court
CHK0194,USR0164,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/07/2024 01:49:18 PM,59,63,Tuesday,13,0,Clear,25-34,Fitness,Medium,43,62,Concert,New,Recommend Greenfield Gym
CHK0195,USR0148,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/28/2024 07:53:57 AM,66,56,Sunday,7,1,Sunny,35-44,Business,Medium,46,68,Weekend Party,New,Recommend Greenfield Gym
CHK0196,USR0172,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/19/2024 01:00:39 PM,76,74,Tuesday,13,0,Sunny,45+,Shopping,Low,60,66,Lunch Rush,Returning,Recommend Downtown Food Court
CHK0197,USR0006,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/07/2024 11:04:33 PM,77,77,Tuesday,23,0,Sunny,35-44,Coffee,Low,46,80,Networking Event,New,Recommend Metro Nightclub
CHK0198,USR0089,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/30/2024 05:24:23 AM,37,27,Tuesday,5,0,Clear,25-34,Coffee,High,40,50,Retail Promotion,New,Recommend Seaside Restaurant
CHK0199,USR0140,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/24/2024 07:49:37 PM,81,83,Friday,19,0,Cloudy,45+,Shopping,High,56,77,Dinner Special,Returning,Recommend Downtown Food Court
CHK0200,USR0035,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/22/2024 02:49:43 PM,52,74,Wednesday,14,0,Sunny,25-34,Music,Medium,44,61,Live Music,Returning,Recommend Metro Nightclub
CHK0201,USR0080,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/28/2024 04:12:02 AM,21,71,Sunday,4,1,Cloudy,45+,Music,Medium,40,50,Happy Hour,Returning,Recommend Metro Nightclub
CHK0202,USR0092,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/20/2024 10:34:30 PM,4,143,Saturday,22,1,Clear,45+,Social,Medium,52,50,Business Meetup,New,Recommend Central Coffee House
CHK0203,USR0099,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/23/2024 09:07:51 PM,53,96,Thursday,21,0,Sunny,18-24,Fitness,Medium,50,54,Happy Hour,Returning,Recommend Harborview Bar
CHK0204,USR0187,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/24/2024 07:31:23 PM,64,100,Sunday,19,1,Rainy,35-44,Food,High,62,68,Weekend Party,Returning,Recommend Metro Nightclub
CHK0205,USR0170,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/11/2024 01:52:11 PM,88,44,Monday,13,0,Sunny,35-44,Shopping,High,54,76,Lunch Rush,New,Recommend Seaside Restaurant
CHK0206,USR0187,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,04/09/2024 10:45:27 AM,24,62,Tuesday,10,0,Clear,35-44,Food,High,40,50,Networking Event,Returning,Recommend Riverwalk Park
CHK0207,USR0164,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/18/2024 11:17:40 PM,71,104,Saturday,23,1,Rainy,25-34,Fitness,Medium,76,77,Weekend Party,New,Recommend Metro Nightclub
CHK0208,USR0174,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/16/2024 01:47:43 PM,98,47,Tuesday,13,0,Clear,25-34,Business,High,45,86,Retail Promotion,Returning,Recommend Seaside Restaurant
CHK0209,USR0009,VEN008,City Mall,Mall,40.7261,-74.007,03/05/2024 12:15:49 PM,59,126,Tuesday,12,0,Sunny,45+,Music,Medium,67,70,Lunch Rush,Returning,Recommend Downtown Food Court
CHK0210,USR0094,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/20/2024 04:23:23 PM,79,66,Wednesday,16,0,Sunny,45+,Food,Medium,54,77,Weekend Party,Returning,Recommend Greenfield Gym
CHK0211,USR0144,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/10/2024 03:15:07 PM,49,36,Wednesday,15,0,Clear,45+,Social,Medium,40,59,Retail Promotion,New,Recommend Seaside Restaurant
CHK0212,USR0126,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/03/2024 10:45:28 PM,62,76,Wednesday,22,0,Clear,25-34,Nightlife,High,48,66,Happy Hour,Returning,Recommend Metro Nightclub
CHK0213,USR0175,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/16/2024 11:04:28 AM,28,17,Saturday,11,1,Clear,18-24,Fitness,Low,40,50,Happy Hour,New,Recommend Downtown Food Court
CHK0214,USR0183,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/25/2024 04:04:35 PM,85,86,Saturday,16,1,Sunny,18-24,Fitness,Medium,55,83,Live Music,Returning,Recommend Metro Nightclub
CHK0215,USR0093,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/16/2024 10:07:12 AM,40,46,Tuesday,10,0,Cloudy,25-34,Nightlife,Medium,40,58,Business Meetup,New,Recommend TechHub Coworking
CHK0216,USR0102,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/13/2024 11:51:35 AM,71,177,Monday,11,0,Clear,18-24,Nightlife,Medium,92,79,Live Music,Returning,Recommend Central Coffee House
CHK0217,USR0019,VEN008,City Mall,Mall,40.7261,-74.007,05/07/2024 02:26:52 PM,81,110,Tuesday,14,0,Sunny,45+,Food,Medium,67,77,Retail Promotion,Returning,Recommend Downtown Food Court
CHK0218,USR0047,VEN008,City Mall,Mall,40.7261,-74.007,04/29/2024 04:22:08 PM,66,70,Monday,16,0,Cloudy,25-34,Social,Low,45,71,Weekend Party,New,Recommend Downtown Food Court
CHK0219,USR0042,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/25/2024 10:55:03 AM,31,34,Thursday,10,0,Cloudy,35-44,Coffee,Medium,40,50,Lunch Rush,Returning,Recommend TechHub Coworking
CHK0220,USR0142,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/29/2024 04:33:57 PM,63,110,Friday,16,0,Clear,18-24,Business,High,64,63,Live Music,Returning,Recommend Metro Nightclub
CHK0221,USR0149,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/17/2024 04:39:34 PM,30,46,Sunday,16,1,Clear,45+,Fitness,Medium,40,50,Morning Workout,New,Recommend Riverwalk Park
CHK0222,USR0008,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/22/2024 01:46:57 PM,62,35,Friday,13,0,Sunny,18-24,Shopping,Medium,40,67,Morning Workout,Returning,Recommend TechHub Coworking
CHK0223,USR0159,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/06/2024 11:49:36 PM,77,121,Wednesday,23,0,Clear,45+,Food,High,75,76,Happy Hour,New,Recommend Metro Nightclub
CHK0224,USR0176,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/03/2024 11:34:18 PM,85,148,Friday,23,0,Sunny,35-44,Fitness,High,80,77,Live Music,New,Recommend Harborview Bar
CHK0225,USR0088,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/08/2024 01:44:03 PM,80,42,Monday,13,0,Clear,35-44,Fitness,High,44,72,Retail Promotion,Returning,Recommend Seaside Restaurant
CHK0226,USR0034,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/19/2024 11:45:20 AM,53,33,Tuesday,11,0,Cloudy,25-34,Social,Low,40,60,Morning Workout,Returning,Recommend Greenfield Gym
CHK0227,USR0025,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/05/2024 07:20:15 PM,90,127,Sunday,19,1,Sunny,45+,Social,Low,72,80,Weekend Party,Returning,Recommend Metro Nightclub
CHK0228,USR0084,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/07/2024 11:55:39 PM,100,123,Sunday,23,1,Sunny,35-44,Social,Low,83,86,Live Music,Returning,Recommend Harborview Bar
CHK0229,USR0128,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/10/2024 09:10:31 AM,3,46,Wednesday,9,0,Rainy,45+,Social,Medium,40,50,Weekend Party,New,Recommend Greenfield Gym
CHK0230,USR0013,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/12/2024 11:32:29 PM,78,150,Tuesday,23,0,Rainy,45+,Shopping,Medium,80,71,Weekend Party,Returning,Recommend Harborview Bar
CHK0231,USR0028,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/03/2024 04:53:41 PM,37,63,Friday,16,0,Cloudy,45+,Shopping,Medium,40,50,Business Meetup,Returning,Recommend Riverwalk Park
CHK0232,USR0146,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/18/2024 06:46:23 PM,52,35,Monday,18,0,Cloudy,45+,Nightlife,Medium,40,52,Lunch Rush,Returning,Recommend Seaside Restaurant
CHK0233,USR0160,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/25/2024 11:18:04 AM,57,196,Monday,11,0,Sunny,18-24,Social,Medium,77,78,Networking Event,Returning,Recommend Central Coffee House
CHK0234,USR0094,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/16/2024 08:06:25 AM,88,65,Saturday,8,1,Sunny,45+,Food,Medium,48,77,Morning Workout,Returning,Recommend Greenfield Gym
CHK0235,USR0122,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/26/2024 12:25:32 PM,56,45,Tuesday,12,0,Clear,18-24,Social,High,40,64,Lunch Rush,New,Recommend TechHub Coworking
CHK0236,USR0101,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/28/2024 03:57:32 AM,14,156,Sunday,3,1,Clear,45+,Coffee,Low,63,50,Business Meetup,New,Recommend Central Coffee House
CHK0237,USR0122,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/08/2024 03:32:53 PM,61,59,Monday,15,0,Sunny,18-24,Social,High,40,72,Weekend Party,New,Recommend Greenfield Gym
CHK0238,USR0177,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/17/2024 09:07:26 PM,45,82,Wednesday,21,0,Sunny,18-24,Business,Medium,46,56,Live Music,New,Recommend Harborview Bar
CHK0239,USR0014,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/16/2024 10:41:50 PM,30,106,Thursday,22,0,Rainy,35-44,Coffee,High,52,50,Happy Hour,Returning,Recommend Harborview Bar
CHK0240,USR0175,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/01/2024 09:40:46 AM,48,49,Wednesday,9,0,Sunny,18-24,Fitness,Low,40,62,Concert,New,Recommend Greenfield Gym
CHK0241,USR0106,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/05/2024 06:44:07 PM,51,76,Tuesday,18,0,Clear,45+,Food,Medium,41,61,Dinner Special,New,Recommend Downtown Food Court
